,id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type
269,1Zy1ziJKzVkIwCzTjpcwOg==,Propiedad,2021-02-22,2021-02-28,2021-02-22,-34.9846185598,-58.0883082747,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,,,,,3.0,1.0,,,1234567.0,USD,,casa-venta,"AVERSA INMOBILIARIA - venta  casa - WEB : http://--- **** DESCRIPCION DEL INMUEBLE ****  - Excelente casa sobre lote de 10 x 60. Construcción nueva. Tiene jardin, galpon, cochera, pileta de natación, lavadero cubierto, living comedor, 3 dormitorios, 1 baño moderno, cocina amplia. - DIRECCION : Calle 519 bis e/ 209 y 210  - CANTIDAD DE DORMITORIOS : 3 - COCHERA : SI  - PATIO : SI ",Casa,Venta
270,R4BYGQLNogDRDkwQCoGF7Q==,Propiedad,2020-05-31,2020-06-25,2020-05-31,-37.0033833,-56.8060512,Argentina,Buenos Aires Costa Atlántica,Costa Esmeralda,,,,,,,,,29000.0,USD,Mensual,Terreno - Costa Esmeralda,"Excelente terreno en venta en Senderos, Costa Esmeralda!<br>",Lote,Venta
271,Ibd0ermnNuIov1k8JfRopw==,Propiedad,2020-10-26,2021-01-27,2020-10-26,,,Argentina,Buenos Aires Interior,Bahía Blanca,,,,,,,,,60000.0,USD,,"Venta de terreno, Barrio Molina Campos","<b>Venta de terreno, Barrio Molina Campos</b><br><br>Venta de terreno de 837 mts de superficie ( 20*42), Parcela 7, calle Rehue entre Las Heras y Belgrano. Zona rp2(2).-<br />
U$D 60.000.-  CEL. 291 4236902<br /><br />
  <br />
 Ref#585986.",Lote,Venta
272,TdPPQUtAIHuiWMKgzewDXQ==,Propiedad,2020-07-22,2021-05-02,2020-07-22,-34.5959061635,-58.4311967478,Argentina,Capital Federal,Villa Crespo,,,,,,,335.0,,600000.0,USD,,Terreno de 1 ambiente en Venta en Villa crespo,"USAA ideal para construir aproximadamente 1100 m2 en planta baja, 7 pisos, mas dos retiros,  Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificacin y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carcter no contractual. Las unidades publicadas estn sujetas a disponibilidad. .Publicado por Migliorisi Villa Crespo a traves INMOMAP",Lote,Venta
273,2QP2nox5VLbLeMeOu5C6Gg==,Propiedad,2020-11-24,2021-01-06,2020-11-24,-34.5684544,-58.4474575,Argentina,Capital Federal,Palermo,,,,3.0,2.0,1.0,75.0,62.0,169000.0,USD,Mensual,SEMIPISO · 3 AMBIENTES · AV CABILDO 1100 · PALERMO,"Semipiso de tres ambientes al frente en piso alto con vista abierta. Amplio living comedor con salida a balcón semi corrido y toilette de recepción. Cocina independiente con salida a patio trasero. Dos dormitorios y un baño completo. Cochera espacio guardacoches. El edificio está ubicado sobre la Av. Cabildo, a tres cuadras de Av. Federico Lacroze y de la estación Olleros, en una zona que se revaloriza día a día por su desarrollo y oferta de servicios, en el exclusivo barrio de Palermo. Accesible: No (Ley 5.115)<br><br>-<br>Comercializan Santiago Magnin CUCICBA 7356/CPCE 50-154, Amengor Perovanis Bienes Raíces CUCICBA 6972/CP MORON 2878 y Pessah Propiedades CUCICBA 5678/CMCPSI 6686, adheridos a la red deinmobiliarios.<br><br>Nota: La información gráfica y escrita contenida en el presente aviso es meramente a título estimativo y no forma parte de ningún tipo de documentación contractual. Las medidas y superficies definitivas surgirán del título de propiedad del inmueble referido. Asimismo, los importes de impuestos, tasas, servicios y expensas aquí indicados están sujetos a verificación por parte del potencial comprador. El valor del inmueble indicado en el presente puede ser modificado sin previo aviso. Operación supeditada a que el propietario cumplimente con la R.G. N° 2371/07 COTI.",Departamento,Venta
274,MGi6dVzmN2w4We1yMsnDSA==,Propiedad,2021-05-09,2021-06-05,2021-05-09,-31.3923045,-64.4590483,Argentina,Córdoba,Punilla,,,,,,,925.0,,65000.0,USD,Mensual,TERRENO EN VENTA ,"OPPORTUNIDAD<br><br>Terreno en Venta en Bº  Costa Azul sobre calle Galvez.<br><br>Preciosa Vista al lago.<br><br>Excelente entorno.<br><br>Superficie: 925,56 mts2<br><br>U$s 65.000<br><br>Inmobiliairia Martina Casesi.<br>3541653756.-",Lote,Venta
275,asz2zKdnu7sNG1B78BVc1A==,Propiedad,2021-01-12,9999-12-31,2021-01-12,-32.9911054287,-60.647828449,Argentina,Santa Fe,Rosario,,,,5.0,3.0,3.0,280.0,280.0,270000.0,USD,Mensual,Casa - La Guardia,"Casa en 2 plantas, muy grande, de aproximados 280m2 cubiertos sobre un lote de 9,5 x 33mts; 3 dormitorios (1 en suite con hidromasaje) 3 baños, lavadero independiente, muy espaciosa y funcional, ideal para una familia numerosa. Tiene un generoso jardín con posibilidad de hacer una piscina. Una muy espaciosa cochera pasante en la que caben hasta 5 vehículos.",Casa,Venta
276,Bb60eKvLtXmNfE+T2xFB5g==,Propiedad,2021-06-04,2021-06-05,2021-06-04,,,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,5.0,4.0,2.0,,,198000.0,USD,Mensual,"La perla, casa de 5 ambientes en 20 de Septiembre y French","ID: 1817<br><br>La casa está distribuida en tres plantas. En PB se encuentra el living y comedor ambos con grandes ventanales, cocina con comedor diario grande y toilette de recepción, todos estos reciclados. Garaje con portón eléctrico. <br>En el primer piso, el cual se encuentra en estado original, encontramos cuatro dormitorios grandes con amplios placards, estando el principal  en suite y un baño completo. <br>Finalmente en el segundo piso está el quincho y la terraza ambos en estado original. La calefacción de la propiedad es por radiadores.",Casa,Venta
277,vLk9XEKoK3XgxSMzTzX5iw==,Propiedad,2021-01-25,2021-02-01,2021-01-25,-32.8938554,-60.7098758,Argentina,Santa Fe,Rosario,,,,2.0,1.0,1.0,,35.0,13000.0,ARS,Mensual,Departamento Alquiler Baigorria al 2000 PA - Alberdi,"Departamento en planta alta por escalera. <br>Solo 2 unidades. <br>La propiedad se articula en ingreso por el cocina comedor,  un dormitorio, baño. Patio con pileta para lavarropas.-<br>Alquiler primer año: $13000.-Actualización anual según ley alquileres 27.551.<br>* Gastos comunes: $ 300 | TGI: $ 252.  Agua medida. <br>Garantías: Dos propietarias o una propietaria y dos recibos laborales con antigüedad. El Locatario debe justificar ingresos que dupliquen el monto locativo del segundo año del contrato.-<br>Documentación a presentar FOTOCOPIAS: LOCATARIO a) recibos laborales últimos 3 (mínimo 2 años de antigüedad), b) Monotributo o Responsable Inscripto, constancia de inscripción ultimos tres pagos. FIADORES: el garante propietario debe presentar fotocopia escritura completa, dni y un API. Los fiadores que presenten recibos de sueldo: últimos 3 recibos de sueldo, y dni)<br><br>Informe garantías $1500.-<br>Sellado Provincial $3991.50  mas copias.-<br>Comisión $ 28314.<br><br><br><br><br><br><br><br>Para mas info ingrese el código de referencia en nuestra web.  (EAP2275982)<br><br>Llámenos o comuníquese por whatsapp  al teléfono de contacto.",Departamento,Alquiler
278,iRq9tGtBC0P3AZe5U59G7Q==,Propiedad,2021-02-05,2021-02-20,2021-02-05,-34.516310046,-58.4950713255,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Olivos,,,3.0,2.0,1.0,,,49000.0,ARS,,ALQUILER DE CASA 3 AMBIENTES,"Alquiler de PH 3 AMBIENTES en Olivos Roche, Vicente López

PH 3 ambientes en muy lindo sector de Olivos. Living comedor, cocina con muebles completos, dos comodos dormitorios con plscards e interiores y baño completo. Galeria y lindo patio con parrilla. Visitelo!

Condiciones: 1 mes de adelanto, 1 mes de deposito, garantía propietaria, demostración de ingresos, certificación de firmas, honorarios inmobiliarios, seguro del hogar, no mascotas.

 XINTEL(PAS-PAS-2410)",Casa,Alquiler
279,0qA9BiCDF8WrOV/vwQfhkg==,Propiedad,2020-11-26,9999-12-31,2020-11-26,,,Argentina,Córdoba,,,,,1.0,,1.0,,45.0,75000.0,USD,,Departamento villa carlos paz,Departamento en Venta de 1 dorm. en Carlos Paz,Departamento,Venta
280,kYVbCy0gmfGu+qdzfiBr9Q==,Propiedad,2020-08-02,2020-10-25,2020-08-02,,,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,,,,4.0,3.0,2.0,,185.0,370000.0,USD,Mensual,Casa - Lagoon Pilar ,"Hermosa casa en el barrio Lagoon Pilar, desarrollada en dos plantas. Un dormitorio en suite, con baño y dos dormitorios con otro baño completo. Living comedor. Cocina. Galeria con parrilla. Jardín . Cochera cubierta. Calefacción por aire acondicionados.  Expensas $20.000",Casa,Venta
281,sU/3Ct9qsWudvFiNO8r6Sg==,Propiedad,2020-08-06,2020-08-09,2020-08-06,-34.7681835,-58.396668,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Temperley,,,3.0,2.0,2.0,,,190000.0,USD,,"Departamento en Venta en Temperley este,  temperley  U$S 190000","Departamento 3 amb. en exclusiva Torre Brown.
Valor con 2 cocheras: U$D 190.000

Excelente estado.

CARACTERISTICAS DEL EDIFICIO
Se eleva en doble altura en la Planta Baja dando un espacioso hall de acceso vidriado y luminoso, en entrepiso sector de bauleras, 
Entrada vehicular con portón automatizado.
Cocheras cubiertas y semicubiertas fijas para todas las unidades.
Bauleras fijas.
Ascensores (cant.2) con velocidad variable de última generación.
Piscina y solarium deck.
Parquización en torno a sector piscina y entradas peatonal y vehicular.
Salón de usos múltiples en planta baja con parrilla, cocina y toillete.
Grupo electrógeno para servicios generales.

CARACTERISTICAS DE LOS DEPARTAMENTOS
Portero eléctrico intercomunicado a vigilancia Planta Baja.
Equipamiento de cocinas con mueble bajo y sobre mesada.
Instalación de agua fría y caliente por termofusión.
Calefacción por radiadores a agua caliente provista por caldera mural mixta.
Artefactos sanitarios de primera calidad.
Griferías marca ""FV"" o ""Piazza"".
Carpinterías exteriores a medida en aluminio blanco con doble vidriado hermético.
Puertas de entrada blindadas en doble chapa DGW 18.
Frentes de placard integrales.
Interiores de placard completos.
Pisos multilaminado simil madera en estar, comedor, paso y dormitorios.
Revestimientos cerámicos en cocinas y baños.
Terminaciones de cielorrasos y muros en yeso. 
Balcones amplios en todos los departamentos.

- Medidas living: 6.30x3.40

- Medidas dormitorio 1: 3.30X3.10

- Medidas dormitorio 2: 3.00x2.90

- Medidas cocina: 3.00x2.50

ACEPTA PERMUTA.

CAP644528 www.comitopropiedades,com 11 4244-1199 (Lomas)/11 4243-3036(Temperley)
 XINTEL(CML-CML-163)",Departamento,Venta
282,lRKx6FfTE3Ca5MSWS8uwjA==,Propiedad,2020-07-08,2020-08-07,2020-07-08,-34.6190834,-58.45319748,Argentina,Capital Federal,Caballito,,,,,,,,,700000.0,USD,,Jose J Biedma  500 - U$D 700.000 - Negocio Especial en Venta,"HABILITADO -  YA CON EL LIBRO Y EL CODIGO DE HABILITACION ENTREGADO POR LA MUNICIPALIDAD.El edificio cuenta con Planta Baja y 2 pisos. CON ASCENSOR. 336 m2 cubiertos, mas 70m2 de terraza, mas 60m2 de patios.  LEY 5115 ACCESIBLEEsta construido desde su inicio como geriátrico,tiene  8 habitaciones  en total- apto todo destino- obra social- oficinas- empresas- consultorios- etc. IMPECABLE !!!! CONSTRUIDO CON estilo moderno a estrenar con ASCENSOR- Todos los espacios fueron pensados y diseñados en base a las reglamentaciones del Código de Edificación de la Ciudad autónoma de Bs. As. según las normas 7.5.13 que rigen para los establecimientos Geriátricos y Ley de Accesibilidad 962   En planta baja, se ubica el hall de acceso, una oficina, 2 habitaciones con baño privado, las cuales están equipadas para personas con capacidades diferentes, un toilette, la cocina y el s.u.m. En el centro y fondo del terreno se encuentran los patios, los cuales fueron diseñados para el uso diario del establecimiento.    En el piso 1º, se encuentran cinco habitaciones, de las cuales dos poseen baño privado. Como servicios de apoyo se encuentra el baño general y el sector de duchado.   En el piso 2° se ubica una habitación, un segundo sum, un baño general, la sala de máquinas y el lavadero. Por último la terraza accesible, diseñada y equipada para el uso diario del establecimiento. Buscando la mejor iluminación y ventilación para las habitaciones y ambientes, el edificio cuenta con grandes paños vidriados, logrando que el edificio sea permeable a la luz y a las corrientes de aire. Todos los ambientes cuentan con refrigeración y calefacción  mediante equipos multi-split ,(Sistema Invert de ahorro de energía).Sistema de llamadores de habitación con reporte en todos los pisos ,inalámbricos  Sistema de cañería seca contra incendio. El mismo posee un hidrante por piso y matafuegos reglamentarios según Código de Edificación. Ascensor hidráulico pistón central de tres paradas con cabina tipo 1. Interiores, puertas y marcos en acero inoxidable. El mismo cuenta con sala de maquinas reglamentaria. Instalación eléctrica preparada para instalar grupo electrógeno.  Alarma - CalefacciónCaracterísticas generales: Uso comercial,Cantidad de ascensores (1), Cantidad plantas (3), Estado del inmueble (Excelente)Servicios: Agua corriente, Desagüe cloacal, Gas natural, Luz, Pavimento, Teléfono, Ambientes: Cocina, , comedor, Oficina, Terraza, Vestuarios, Vivienda, habitacionesNota: Con la puesta en vigencia del nuevo códígo de planeamiento urbano , este inmueble esta ubicado en una zonificación USAB 2 . Implicando que la altura máxíma edificable sobre linea municipal podría alcanzar los 11,20m  más retiro de 3m de altura.Ver esquema de silueta correspondiente. Nota: La mención de las nueva características del código de planeamiento urbano es a modo indicativo, debiendo el interesado hacer las consultas respectivas ante el GCBA con el fin de determinar el alcance de aplicación del mismo.Información Adicional: Detalle: 11 AMBIENTES",Local comercial,Venta
283,lMEtzMx6PXM+Bb5C1/enWA==,Propiedad,2020-08-28,2020-09-04,2020-08-28,-26.7847807,-65.2011904,Argentina,Tucumán,San Miguel de Tucumán,,,,,2.0,2.0,79.0,,55000.0,USD,Mensual,DEPARTAMENTO 2 DORMITORIOS EN VENTA - ZONA CENTRO - SAN MIGUEL DE TUCUMAN,"DEPARTAMENTO EN VENTA 24 DE SEPTIEMBRE AL 100 . PISO CONTRA FRENTE EN BUEN ESTADO DE CONSERVACIÓN.<br><br>CUENTA CON:<br>-2 DORMITORIOS<br>-LIVING COMEDOR<br>-BAÑO PRINCIPAL<br>-COCINA AMPLIA<br>-DEPENDENCIA DE SERVICIO CON BAÑO<br>-LAVADERO<br><br>EXPENSAS $ 2700 APROX.<br><br><br>MARCELO AYBAR PROPIEDADES
<br>C.I. ALEJANDRO AYBAR 
<br>M.P. 160 - COL. DE CORREDORES INMOBILIARIOS DE TUC.
<br>MIEMBRO DE LA COMUNIDAD DE NEGOCIOS INMOBILIARIOS",Departamento,Venta
284,68l0Rb0kgOsZ3N1hE8KFzw==,Propiedad,2021-03-29,2021-04-30,2021-03-29,-31.393446,-64.183371,Argentina,Córdoba,Córdoba,Alta Córdoba,,,3.0,2.0,2.0,,,110000.0,USD,,Departamento Semipiso 2 dormitorios y Cochera Lavalleja al 1900 Alta Córdoba,"Departamento semipiso externo con balcón. Dos dormitorios. Cocina separada con conexión para lavarropas. Dos baños. Cochera para un auto. El edificio se encuentra a una cuadra de la Plaza Rivadavia, zona con comercios y bancos, de muy buenos accesos y transportes en el tradicional barrio de Alta Córdoba.

",Departamento,Venta
285,CPdPt4L07eUxwt4CDy8V0A==,Propiedad,2020-05-26,2020-10-19,2020-05-26,-37.9997426,-57.5711534,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,2.0,,,45000.0,USD,,OPORTUNIDAD!!!  RECICLAME !!!! P.H AL FRENTE. PARA RECICLAR. SAN JOSE. INDEPENDIENTE. SIN GASTOS. JARDIN.,"OPORTUNIDAD!!!! ACEPTA  PESOS. P.H, LA FRENTE. PARA RECICLAR. SAN JOSE. LA PAMPA Y GARAY<br />
TOTALMENTE INDEPENDIENTE. ENTRADA PRINCIPAL Y SECUNDARIA. LIVING , COMEDOR, BA&Ntilde;O COMPLETO SEMIRECICLADO. TOILETTE. 2 DORMITORIOS CON VENTANAS HACIA EL JARDIN. COCINA. JARDIN. LAVADERO SEPARADO. SOLO TRES UNIDADES EN EL LOTE.<br />
<br /><br />
 - Cocina\n- Jardín\n- Lavadero\n- Agua corriente\n- Desagüe cloacal\n- Gas natural\n- Pavimento\n- Agua Potable\n <br />
 Ref#491922.",PH,Venta
286,KozAerNxaDjGi+KNS5IPfQ==,Propiedad,2021-03-05,2021-06-05,2021-03-05,-34.6547861,-58.6185745,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Morón,,,,,,28.0,25.0,52000.0,USD,Mensual,Departamento - Moron Sur,"Unidad monoambiente a estrenar ubicada en la calle 9 de Julio 659 1°C, Morón, entre calles C. Pellegrini y Santa Fe.<br>Cercano al centro comercial, líneas de transportes cercanas. Zona residencial.<br><br>UNIDAD DE UN AMBIENTE A ESTRENAR AL CONTRAFRENTE CON BALCÓN.<br>Se ingresa por amplio living-comedor con salida a amplio balcón, cocina semi integrada con barra desayunadora, mesada de mármol, bacha de acero inoxidable, grifería monocomando muebles bajo mesada, artefacto de cocina, termotanque eléctrico. Baño completo con bañera, grifería de 1ra calidad. Calefactor tiro balanceado.<br><br>- Pre instalación para aire acondicionado-<br>- Instalación para videocable y teléfono<br>- 2 ascensores.<br>- Portero eléctrico visor.<br>- Excelente detalles constructivos.<br>- Unidad con balcón.<br>- Apto profesional<br><br><br>#EncontremosTuHogar<br><br>""Las medidas, superficies y expensas consignadas en la presente publicación son aproximadas. Los datos definitivos son los que surgirán del título de la propiedad y de los comprobantes respaldatorios.”<br><br>Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la AFIP (pedido de COTI).<br>En cumplimiento de la leyes provinciales vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte de los martilleros y corredores colegiados, cuyos datos se exhiben debajo del nombre de la inmobiliaria.<br><br>ADRIANA ALVAREZ MNCMSM 02567 <br>Av. Sarmiento 2316<br>Castelar<br>Morón",Departamento,Venta
